country,year,unemployment_rate,value_lf,value_unemp
Afghanistan,2008,2.4944738875230983,7678.092,191.528
Afghanistan,2008,2.4944738875230983,7678.092,191.528
Afghanistan,2008,2.4944738875230983,7678.092,191.528
Afghanistan,2012,1.6919189598934163,6530.1,110.484
Afghanistan,2012,1.6919189598934163,6530.1,110.484
Afghanistan,2012,1.6919189598934163,6530.1,110.484
Afghanistan,2014,7.914497569339889,7604.93,601.892
Afghanistan,2014,7.914497569339889,7604.93,601.892
Afghanistan,2014,7.914497569339889,7604.93,601.892
Afghanistan,2017,11.18363749287175,7201.977,805.443
Afghanistan,2017,11.18363749287175,7201.977,805.443
Afghanistan,2017,11.18363749287175,7201.977,805.443
Afghanistan,2020,11.709931423330824,6884.703,806.194
Afghanistan,2020,11.709931423330824,6884.703,806.194
Afghanistan,2020,11.709931423330824,6884.703,806.194
Afghanistan,2021,5.679409620745073,8141.885,462.411
Afghanistan,2021,5.679409620745073,8141.885,462.411
Afghanistan,2021,5.679409620745073,8141.885,462.411
Albania,2002,4.373900891728636,1318.114,57.653
Albania,2002,4.373900891728636,1318.114,57.653
Albania,2002,4.373900891728636,1318.114,57.653
Albania,2003,14.970615243342516,1089.0,163.03
Albania,2004,14.430882352941177,1088.0,157.008
Albania,2005,7.511705069124424,1085.0,81.502
Albania,2006,13.818265682656824,1084.0,149.79
Albania,2007,15.96633745379305,1163.786,185.814
Albania,2007,15.96633745379305,1163.786,185.814
Albania,2007,15.96633745379305,1163.786,185.814
Albania,2008,13.059885189864012,1291.872,168.717
Albania,2008,13.059885189864012,1291.872,168.717
Albania,2008,13.059885189864012,1291.872,168.717
Albania,2009,13.673874718261143,1344.33,183.822
Albania,2009,13.673874718261143,1344.33,183.822
Albania,2009,13.673874718261143,1344.33,183.822
Albania,2010,14.086025779175278,1358.616,191.375
Albania,2010,14.086025779175278,1358.616,191.375
Albania,2010,14.086025779175278,1358.616,191.375
Albania,2011,13.480900776266235,1340.133,180.662
Albania,2011,13.480900776266235,1340.133,180.662
Albania,2011,13.480900776266235,1340.133,180.662
Albania,2012,13.375841433479485,1308.927,175.08
Albania,2012,13.375841433479485,1308.927,175.08
Albania,2012,13.375841433479485,1308.927,175.08
Albania,2013,15.865969150691056,1217.272,193.132
Albania,2013,15.865969150691056,1217.272,193.132
Albania,2013,15.865969150691056,1217.272,193.132
Albania,2014,18.054792087241026,1249.779,225.645
Albania,2014,18.054792087241026,1249.779,225.645
Albania,2014,18.054792087241026,1249.779,225.645
Albania,2015,17.19292794237288,1306.607,224.644
Albania,2015,17.19292794237288,1306.607,224.644
Albania,2015,17.19292794237288,1306.607,224.644
Albania,2016,15.417623248389855,1360.748,209.795
Albania,2016,15.417623248389855,1360.748,209.795
Albania,2016,15.417623248389855,1360.748,209.795
Albania,2017,13.61580720991205,1379.573,187.84
Albania,2017,13.61580720991205,1379.573,187.84
Albania,2017,13.61580720991205,1379.573,187.84
Albania,2018,12.303729181235639,1401.38,172.422
Albania,2018,12.303729181235639,1401.38,172.422
Albania,2018,12.303729181235639,1401.38,172.422
Albania,2019,11.465520620981652,1428.448,163.779
Albania,2019,11.465520620981652,1428.448,163.779
Albania,2019,11.465520620981652,1428.448,163.779
Albania,2020,11.63936852982915,1405.102,163.545
Albania,2020,11.63936852982915,1405.102,163.545
Albania,2020,11.63936852982915,1405.102,163.545
Albania,2021,11.474034117994234,1409.696,161.749
Albania,2021,11.474034117994234,1409.696,161.749
Albania,2021,11.474034117994234,1409.696,161.749
Albania,2022,10.785301662629466,1454.804,156.905
Albania,2022,10.785301662629466,1454.804,156.905
Albania,2022,10.785301662629466,1454.804,156.905
Albania,2023,10.669019690383093,1482.348,158.152
Albania,2023,10.669019690383093,1482.348,158.152
Albania,2023,10.669019690383093,1482.348,158.152
Algeria,2001,27.30281519930565,8568.523,2339.448
Algeria,2001,27.30281519930565,8568.523,2339.448
Algeria,2001,27.30281519930565,8568.523,2339.448
Algeria,2005,15.270736131691198,9656.044,1474.549
Algeria,2005,15.270736131691198,9656.044,1474.549
Algeria,2005,15.270736131691198,9656.044,1474.549
Algeria,2006,12.27383233794734,10109.646,1240.841
Algeria,2006,12.27383233794734,10109.646,1240.841
Algeria,2006,12.27383233794734,10109.646,1240.841
Algeria,2007,13.789507093356079,9968.906,1374.663
Algeria,2007,13.789507093356079,9968.906,1374.663
Algeria,2007,13.789507093356079,9968.906,1374.663
Algeria,2008,11.333010179350461,10315.0,1169.0
Algeria,2008,11.333010179350461,10315.0,1169.0
Algeria,2008,11.333010179350461,10315.0,1169.0
Algeria,2009,10.163675713816932,10544.02,1071.66
Algeria,2009,10.163675713816932,10544.02,1071.66
Algeria,2009,10.163675713816932,10544.02,1071.66
Algeria,2010,9.952365536697036,10811.5,1076.0
Algeria,2010,9.952365536697036,10811.5,1076.0
Algeria,2010,9.952365536697036,10811.5,1076.0
Algeria,2011,9.961542069224276,10661.0,1062.0
Algeria,2011,9.961542069224276,10661.0,1062.0
Algeria,2011,9.961542069224276,10661.0,1062.0
Algeria,2012,10.969097434999563,11423.0,1253.0
Algeria,2012,10.969097434999563,11423.0,1253.0
Algeria,2012,10.969097434999563,11423.0,1253.0
Algeria,2013,9.821130056837179,11964.0,1175.0
Algeria,2013,9.821130056837179,11964.0,1175.0
Algeria,2013,9.821130056837179,11964.0,1175.0
Algeria,2014,10.599842835938182,11453.0,1214.0
Algeria,2014,10.599842835938182,11453.0,1214.0
Algeria,2014,10.599842835938182,11453.0,1214.0
American Samoa,1990,5.113396252993379,14.198,0.726
American Samoa,1990,5.113396252993379,14.198,0.726
American Samoa,1990,5.113396252993379,14.198,0.726
Angola,2004,23.64268389916312,5855.913,1384.495
Angola,2004,23.64268389916312,5855.913,1384.495
Angola,2004,23.64268389916312,5855.913,1384.495
Angola,2009,3.7822902091329826,5798.894,219.331
Angola,2009,3.7822902091329826,5798.894,219.331
Angola,2009,3.7822902091329826,5798.894,219.331
Angola,2010,9.431331587618219,7002.288,660.409
Angola,2011,16.77388869598405,8132.968,1364.215
Angola,2014,9.578987168366348,5852.957,560.654
Angola,2014,9.578987168366348,5852.957,560.654
Angola,2014,9.578987168366348,5852.957,560.654
Angola,2019,16.496811448648582,12231.103,2017.742
Angola,2019,16.496811448648582,12231.103,2017.742
Angola,2019,16.496811448648582,12231.103,2017.742
Angola,2021,15.798817267727456,13192.842,2084.313
Angola,2021,15.798817267727456,13192.842,2084.313
Angola,2021,15.798817267727456,13192.842,2084.313
Angola,2022,14.123752165566666,13716.964,1937.35
Angola,2022,14.123752165566666,13716.964,1937.35
Angola,2022,14.123752165566666,13716.964,1937.35
Anguilla,2001,6.711853198875847,6.049,0.406
Anguilla,2001,6.711853198875847,6.049,0.406
Anguilla,2001,6.711853198875847,6.049,0.406
Antigua and Barbuda,2001,8.416767799352751,39.552,3.329
Antigua and Barbuda,2001,8.416767799352751,39.552,3.329
Antigua and Barbuda,2001,8.416767799352751,39.552,3.329
Antigua and Barbuda,2018,8.778874101269697,52.296,4.591
Antigua and Barbuda,2018,8.778874101269697,52.296,4.591
Antigua and Barbuda,2018,8.778874101269697,52.296,4.591
Antigua and Barbuda,2023,5.3699667122894175,59.181,3.178
Antigua and Barbuda,2023,5.3699667122894175,59.181,3.178
Antigua and Barbuda,2023,5.3699667122894175,59.181,3.178
Argentina,1977,1.038399678327302,9948.0,103.3
Argentina,1977,1.038399678327302,9948.0,103.3
Argentina,1977,1.038399678327302,9948.0,103.3
Argentina,1978,1.008837255486049,10071.0,101.6
Argentina,1978,1.008837255486049,10071.0,101.6
Argentina,1978,1.008837255486049,10071.0,101.6
Argentina,1979,0.6821081558543527,10189.0,69.5
Argentina,1979,0.6821081558543527,10189.0,69.5
Argentina,1979,0.6821081558543527,10189.0,69.5
Argentina,1980,0.8243568647911067,9966.8,82.162
Argentina,1980,0.8243568647911067,9966.8,82.162
Argentina,1980,0.8243568647911067,9966.8,82.162
Argentina,1985,1.9207584860126292,11257.584,216.231
Argentina,1985,1.9207584860126292,11257.584,216.231
Argentina,1985,1.9207584860126292,11257.584,216.231
Argentina,1987,1.988155624568668,11592.0,230.467
Argentina,1987,1.988155624568668,11592.0,230.467
Argentina,1987,1.988155624568668,11592.0,230.467
Argentina,1989,2.8040231151492705,11935.03,334.661
Argentina,1989,2.8040231151492705,11935.03,334.661
Argentina,1989,2.8040231151492705,11935.03,334.661
Argentina,2004,13.522130115544595,10701.842,1447.117
Argentina,2004,13.522130115544595,10701.842,1447.117
Argentina,2004,13.522130115544595,10701.842,1447.117
Argentina,2005,11.505946640951464,10764.06,1238.507
Argentina,2005,11.505946640951464,10764.06,1238.507
Argentina,2005,11.505946640951464,10764.06,1238.507
Argentina,2006,10.077498241599994,11038.444,1112.399
Argentina,2006,10.077498241599994,11038.444,1112.399
Argentina,2006,10.077498241599994,11038.444,1112.399
Argentina,2008,7.837411351221522,11153.989,874.184
Argentina,2008,7.837411351221522,11153.989,874.184
Argentina,2008,7.837411351221522,11153.989,874.184
Argentina,2009,8.645341722860863,11386.259,984.381
Argentina,2009,8.645341722860863,11386.259,984.381
Argentina,2009,8.645341722860863,11386.259,984.381
Argentina,2010,7.713916036598542,11412.258,880.332
Argentina,2010,7.713916036598542,11412.258,880.332
Argentina,2010,7.713916036598542,11412.258,880.332
Argentina,2011,7.179545542723381,11598.45,832.716
Argentina,2011,7.179545542723381,11598.45,832.716
Argentina,2011,7.179545542723381,11598.45,832.716
Argentina,2012,7.216578470116065,11686.965,843.399
Argentina,2012,7.216578470116065,11686.965,843.399
Argentina,2012,7.216578470116065,11686.965,843.399
Argentina,2013,7.0995892901319095,11779.118,836.269
Argentina,2013,7.0995892901319095,11779.118,836.269
Argentina,2013,7.0995892901319095,11779.118,836.269
Argentina,2014,7.267614453603895,11913.015,865.792
Argentina,2014,7.267614453603895,11913.015,865.792
Argentina,2014,7.267614453603895,11913.015,865.792
Argentina,2017,8.347392992557566,12621.809,1053.592
Argentina,2017,8.347392992557566,12621.809,1053.592
Argentina,2017,8.347392992557566,12621.809,1053.592
Argentina,2018,9.220468669360569,12937.607,1192.908
Argentina,2018,9.220468669360569,12937.607,1192.908
Argentina,2018,9.220468669360569,12937.607,1192.908
Argentina,2019,9.842732340089649,13355.702,1314.566
Argentina,2019,9.842732340089649,13355.702,1314.566
Argentina,2019,9.842732340089649,13355.702,1314.566
Argentina,2020,11.461237744247793,12352.261,1415.722
Argentina,2020,11.461237744247793,12352.261,1415.722
Argentina,2020,11.461237744247793,12352.261,1415.722
Argentina,2021,8.736434636169388,13413.481,1171.86
Argentina,2021,8.736434636169388,13413.481,1171.86
Argentina,2021,8.736434636169388,13413.481,1171.86
Argentina,2022,6.804571176215321,13821.738,940.51
Argentina,2022,6.804571176215321,13821.738,940.51
Argentina,2022,6.804571176215321,13821.738,940.51
Argentina,2023,6.139409210914279,14163.024,869.526
Argentina,2023,6.139409210914279,14163.024,869.526
Argentina,2023,6.139409210914279,14163.024,869.526
Argentina,2024,7.149892440416111,14362.272,1026.887
Argentina,2024,7.149892440416111,14362.272,1026.887
Argentina,2024,7.149892440416111,14362.272,1026.887
Armenia,1997,14.98796837401169,1163.6,174.4
Armenia,1997,14.98796837401169,1163.6,174.4
Armenia,1997,14.98796837401169,1163.6,174.4
Armenia,2007,7.789140653248161,1659.4,129.253
Armenia,2007,7.789140653248161,1659.4,129.253
Armenia,2007,7.789140653248161,1659.4,129.253
Armenia,2008,22.973838475707154,1308.41,300.592
Armenia,2008,22.973838475707154,1308.41,300.592
Armenia,2008,22.973838475707154,1308.41,300.592
Armenia,2009,19.295392713114232,1350.426,260.57
Armenia,2009,19.295392713114232,1350.426,260.57
Armenia,2009,19.295392713114232,1350.426,260.57
Armenia,2010,19.523041796485945,1424.737,278.152
Armenia,2010,19.523041796485945,1424.737,278.152
Armenia,2010,19.523041796485945,1424.737,278.152
Armenia,2011,18.883675639917993,1402.836,264.907
Armenia,2011,18.883675639917993,1402.836,264.907
Armenia,2011,18.883675639917993,1402.836,264.907
Armenia,2012,17.511242662777313,1398.69,244.928
Armenia,2012,17.511242662777313,1398.69,244.928
Armenia,2012,17.511242662777313,1398.69,244.928
Armenia,2013,16.575738161374634,1353.261,224.313
Armenia,2013,16.575738161374634,1353.261,224.313
Armenia,2013,16.575738161374634,1353.261,224.313
Armenia,2014,17.498493410307695,1373.964,240.423
Armenia,2014,17.498493410307695,1373.964,240.423
Armenia,2014,17.498493410307695,1373.964,240.423
Armenia,2015,18.260993478515985,1312.278,239.635
Armenia,2015,18.260993478515985,1312.278,239.635
Armenia,2015,18.260993478515985,1312.278,239.635
Armenia,2016,17.61715855450887,1221.315,215.161
Armenia,2016,17.61715855450887,1221.315,215.161
Armenia,2016,17.61715855450887,1221.315,215.161
Armenia,2017,17.70453399274431,1229.38,217.656
Armenia,2017,17.70453399274431,1229.38,217.656
Armenia,2017,17.70453399274431,1229.38,217.656
Armenia,2018,10.588595327960828,1333.208,141.168
Armenia,2018,10.588595327960828,1333.208,141.168
Armenia,2018,10.588595327960828,1333.208,141.168
Armenia,2019,9.793600058897567,1276.793,125.044
Armenia,2019,9.793600058897567,1276.793,125.044
Armenia,2019,9.793600058897567,1276.793,125.044
Armenia,2020,8.055111060878255,1344.848,108.329
Armenia,2020,8.055111060878255,1344.848,108.329
Armenia,2020,8.055111060878255,1344.848,108.329
Armenia,2021,8.4178584888433,1286.895,108.329
Armenia,2021,8.4178584888433,1286.895,108.329
Armenia,2021,8.4178584888433,1286.895,108.329
Armenia,2022,8.261985900227083,1280.588,105.802
Armenia,2022,8.261985900227083,1280.588,105.802
Armenia,2022,8.261985900227083,1280.588,105.802
Armenia,2023,8.29806598920297,1330.551,110.41
Armenia,2023,8.29806598920297,1330.551,110.41
Armenia,2023,8.29806598920297,1330.551,110.41
Aruba,1991,6.078431372549019,31.11,1.891
Aruba,1991,6.078431372549019,31.11,1.891
Aruba,1991,6.078431372549019,31.11,1.891
Aruba,2007,5.706298306199638,54.729,3.123
Aruba,2007,5.706298306199638,54.729,3.123
Aruba,2007,5.706298306199638,54.729,3.123
Aruba,2010,10.604284753578634,52.045,5.519
Aruba,2010,10.604284753578634,52.045,5.519
Aruba,2010,10.604284753578634,52.045,5.519
Australia,1976,4.834033445169559,6054.985,292.7
Australia,1976,4.834033445169559,6054.985,292.7
Australia,1976,4.834033445169559,6054.985,292.7
Australia,1979,6.264899636219165,6519.035,408.411
Australia,1979,6.264899636219165,6519.035,408.411
Australia,1979,6.264899636219165,6519.035,408.411
Australia,1980,6.1051586006086165,6692.881,408.611
Australia,1980,6.1051586006086165,6692.881,408.611
Australia,1980,6.1051586006086165,6692.881,408.611
Australia,1981,5.783630249405977,6810.342,393.885
Australia,1981,5.783630249405977,6810.342,393.885
Australia,1981,5.783630249405977,6810.342,393.885
Australia,1982,7.162635421459064,6909.817,494.925
Australia,1982,7.162635421459064,6909.817,494.925
Australia,1982,7.162635421459064,6909.817,494.925
Australia,1983,9.961372845291736,6997.409,697.038
Australia,1983,9.961372845291736,6997.409,697.038
Australia,1983,9.961372845291736,6997.409,697.038
Australia,1984,8.986809936499554,7135.068,641.215
Australia,1984,8.986809936499554,7135.068,641.215
Australia,1984,8.986809936499554,7135.068,641.215
Australia,1985,8.258134296801513,7300.293,602.868
Australia,1985,8.258134296801513,7300.293,602.868
Australia,1985,8.258134296801513,7300.293,602.868
Australia,1986,8.08056605951912,7587.612,613.122
Australia,1986,8.08056605951912,7587.612,613.122
Australia,1986,8.08056605951912,7587.612,613.122
Australia,1987,8.106390175513138,7757.596,628.861
Australia,1987,8.106390175513138,7757.596,628.861
Australia,1987,8.106390175513138,7757.596,628.861
Australia,1988,7.225804979170379,7974.461,576.219
Australia,1988,7.225804979170379,7974.461,576.219
Australia,1988,7.225804979170379,7974.461,576.219
Australia,1989,6.17498863917698,8227.837,508.068
Australia,1989,6.17498863917698,8227.837,508.068
Australia,1989,6.17498863917698,8227.837,508.068
Australia,1990,6.926159807855381,8443.64,584.82
Australia,1990,6.926159807855381,8443.64,584.82
Australia,1990,6.926159807855381,8443.64,584.82
Australia,1991,9.58602788105404,8483.18,813.2
Australia,1991,9.58602788105404,8483.18,813.2
Australia,1991,9.58602788105404,8483.18,813.2
Australia,1992,10.73334151860102,8551.95,917.91
Australia,1992,10.73334151860102,8551.95,917.91
Australia,1992,10.73334151860102,8551.95,917.91
Australia,1993,10.879329599830443,8587.11,934.22
Australia,1993,10.879329599830443,8587.11,934.22
Australia,1993,10.879329599830443,8587.11,934.22
Australia,1994,9.723681007397992,8749.67,850.79
Australia,1994,9.723681007397992,8749.67,850.79
Australia,1994,9.723681007397992,8749.67,850.79
Australia,1995,8.473452835903975,8946.53,758.08
Australia,1995,8.473452835903975,8946.53,758.08
Australia,1995,8.473452835903975,8946.53,758.08
Australia,1996,8.50926137234344,9070.47,771.83
Australia,1996,8.50926137234344,9070.47,771.83
Australia,1996,8.50926137234344,9070.47,771.83
Australia,1997,8.367204553693961,9130.17,763.94
Australia,1997,8.367204553693961,9130.17,763.94
Australia,1997,8.367204553693961,9130.17,763.94
Australia,1998,7.683986320598772,9225.55,708.89
Australia,1998,7.683986320598772,9225.55,708.89
Australia,1998,7.683986320598772,9225.55,708.89
Australia,1999,6.876045624110079,9312.62,640.34
Australia,1999,6.876045624110079,9312.62,640.34
Australia,1999,6.876045624110079,9312.62,640.34
Australia,2000,6.288052100912882,9498.49,597.27
Australia,2000,6.288052100912882,9498.49,597.27
Australia,2000,6.288052100912882,9498.49,597.27
Australia,2001,6.746817451105745,9666.78,652.2
Australia,2001,6.746817451105745,9666.78,652.2
Australia,2001,6.746817451105745,9666.78,652.2
Australia,2002,6.375060110358542,9815.28,625.73
Australia,2002,6.375060110358542,9815.28,625.73
Australia,2002,6.375060110358542,9815.28,625.73
Australia,2003,5.932662379852575,9988.77,592.6
Australia,2003,5.932662379852575,9988.77,592.6
Australia,2003,5.932662379852575,9988.77,592.6
Australia,2004,5.3994694855197265,10103.4,545.53
Australia,2004,5.3994694855197265,10103.4,545.53
Australia,2004,5.3994694855197265,10103.4,545.53
Australia,2005,5.035826705432876,10404.25,523.94
Australia,2005,5.035826705432876,10404.25,523.94
Australia,2005,5.035826705432876,10404.25,523.94
Australia,2006,4.784848747051498,10632.52,508.75
Australia,2006,4.784848747051498,10632.52,508.75
Australia,2006,4.784848747051498,10632.52,508.75
Australia,2007,4.381463139257398,10911.88,478.1
Australia,2007,4.381463139257398,10911.88,478.1
Australia,2007,4.381463139257398,10911.88,478.1
Australia,2008,4.241796311318507,11205.63,475.32
Australia,2008,4.241796311318507,11205.63,475.32
Australia,2008,4.241796311318507,11205.63,475.32
Australia,2009,5.565096703540655,11441.67,636.74
Australia,2009,5.565096703540655,11441.67,636.74
Australia,2009,5.565096703540655,11441.67,636.74
Australia,2010,5.213682196375207,11628.25,606.26
Australia,2010,5.213682196375207,11628.25,606.26
Australia,2010,5.213682196375207,11628.25,606.26
Australia,2011,5.082833364934045,11814.08,600.49
Australia,2011,5.082833364934045,11814.08,600.49
Australia,2011,5.082833364934045,11814.08,600.49
Australia,2012,5.22504333537068,11976.36,625.77
Australia,2012,5.22504333537068,11976.36,625.77
Australia,2012,5.22504333537068,11976.36,625.77
Australia,2013,5.6634162970819135,12144.26,687.78
Australia,2013,5.6634162970819135,12144.26,687.78
Australia,2013,5.6634162970819135,12144.26,687.78
Australia,2014,6.077761753301928,12286.76,746.76
Australia,2014,6.077761753301928,12286.76,746.76
Australia,2014,6.077761753301928,12286.76,746.76
Australia,2015,6.055121027367291,12524.44,758.37
Australia,2015,6.055121027367291,12524.44,758.37
Australia,2015,6.055121027367291,12524.44,758.37
Australia,2016,5.710687881355665,12698.12,725.15
Australia,2016,5.710687881355665,12698.12,725.15
Australia,2016,5.710687881355665,12698.12,725.15
Australia,2017,5.592230226692877,12977.47,725.73
Australia,2017,5.592230226692877,12977.47,725.73
Australia,2017,5.592230226692877,12977.47,725.73
Australia,2018,5.345224772538868,13304.361,711.148
Australia,2018,5.345224772538868,13304.361,711.148
Australia,2018,5.345224772538868,13304.361,711.148
Australia,2019,5.143274552274614,13585.839,698.757
Australia,2019,5.143274552274614,13585.839,698.757
Australia,2019,5.143274552274614,13585.839,698.757
Australia,2020,6.393731343967754,13525.451,864.781
Australia,2020,6.393731343967754,13525.451,864.781
Australia,2020,6.393731343967754,13525.451,864.781
Australia,2021,5.022485049236567,13793.61,692.782
Australia,2021,5.022485049236567,13793.61,692.782
Australia,2021,5.022485049236567,13793.61,692.782
Australia,2022,3.7280288555919867,14186.505,528.877
Australia,2022,3.7280288555919867,14186.505,528.877
Australia,2022,3.7280288555919867,14186.505,528.877
Australia,2023,3.6680134589654396,14661.751,537.795
Australia,2023,3.6680134589654396,14661.751,537.795
Australia,2023,3.6680134589654396,14661.751,537.795
Australia,2024,3.9422246729909913,15013.883,591.881
Australia,2024,3.9422246729909913,15013.883,591.881
Australia,2024,3.9422246729909913,15013.883,591.881
Austria,1971,1.6603311087066845,3133.11,52.02
Austria,1982,3.345736244967671,3278.8,109.7
Austria,1982,3.345736244967671,3278.8,109.7
Austria,1982,3.345736244967671,3278.8,109.7
Austria,1983,4.1078422442845435,3293.7,135.3
Austria,1983,4.1078422442845435,3293.7,135.3
Austria,1983,4.1078422442845435,3293.7,135.3
Austria,1984,3.7972048765982755,3363.0,127.7
Austria,1984,3.7972048765982755,3363.0,127.7
Austria,1984,3.7972048765982755,3363.0,127.7
Austria,1985,3.5974010491177877,3355.2,120.7
Austria,1985,3.5974010491177877,3355.2,120.7
Austria,1985,3.5974010491177877,3355.2,120.7
Austria,1986,3.1226941353560993,3388.1,105.8
Austria,1986,3.1226941353560993,3388.1,105.8
Austria,1986,3.1226941353560993,3388.1,105.8
Austria,1987,3.7959183673469385,3430.0,130.2
Austria,1987,3.7959183673469385,3430.0,130.2
Austria,1987,3.7959183673469385,3430.0,130.2
Austria,1988,3.5541571986249494,3432.6,122.0
Austria,1988,3.5541571986249494,3432.6,122.0
Austria,1988,3.5541571986249494,3432.6,122.0
Austria,1989,3.143270622286541,3455.0,108.6
Austria,1989,3.143270622286541,3455.0,108.6
Austria,1989,3.143270622286541,3455.0,108.6
Austria,1990,3.2466063348416294,3536.0,114.8
Austria,1990,3.2466063348416294,3536.0,114.8
Austria,1990,3.2466063348416294,3536.0,114.8
Austria,1991,3.420841072270119,3607.3,123.4
Austria,1991,3.420841072270119,3607.3,123.4
Austria,1991,3.420841072270119,3607.3,123.4
Austria,1992,3.5986083931289414,3679.2,132.4
Austria,1992,3.5986083931289414,3679.2,132.4
Austria,1992,3.5986083931289414,3679.2,132.4
Austria,1993,4.252584221520005,3734.2,158.8
Austria,1993,4.252584221520005,3734.2,158.8
Austria,1993,4.252584221520005,3734.2,158.8
Austria,1994,3.5348634373699896,3788.152,133.906
Austria,1994,3.5348634373699896,3788.152,133.906
Austria,1994,3.5348634373699896,3788.152,133.906
Austria,1995,4.344697544602471,3841.211,166.889
Austria,1995,4.344697544602471,3841.211,166.889
Austria,1995,4.344697544602471,3841.211,166.889
Austria,1996,5.282366288900203,3818.232,201.693
Austria,1996,5.282366288900203,3818.232,201.693
Austria,1996,5.282366288900203,3818.232,201.693
Austria,1997,5.1496020341354,3803.09,195.844
Austria,1997,5.1496020341354,3803.09,195.844
Austria,1997,5.1496020341354,3803.09,195.844
Austria,1998,5.483119648929362,3836.265,210.347
Austria,1998,5.483119648929362,3836.265,210.347
Austria,1998,5.483119648929362,3836.265,210.347
Austria,1999,4.699301134360549,3857.68,181.284
Austria,1999,4.699301134360549,3857.68,181.284
Austria,1999,4.699301134360549,3857.68,181.284
Austria,2000,4.687415863443002,3862.768,181.064
Austria,2000,4.687415863443002,3862.768,181.064
Austria,2000,4.687415863443002,3862.768,181.064
Austria,2001,4.006965790913569,3850.819,154.301
Austria,2001,4.006965790913569,3850.819,154.301
Austria,2001,4.006965790913569,3850.819,154.301
Austria,2002,4.851805380856902,3854.256,187.001
Austria,2002,4.851805380856902,3854.256,187.001
Austria,2002,4.851805380856902,3854.256,187.001
Austria,2003,4.778743421899018,3933.126,187.954
Austria,2003,4.778743421899018,3933.126,187.954
Austria,2003,4.778743421899018,3933.126,187.954
Austria,2004,5.9690023902892015,3913.334,233.587
Austria,2004,5.9690023902892015,3913.334,233.587
Austria,2004,5.9690023902892015,3913.334,233.587
Austria,2005,5.681746185787426,3977.492,225.991
Austria,2005,5.681746185787426,3977.492,225.991
Austria,2005,5.681746185787426,3977.492,225.991
Austria,2006,5.319669083840399,4045.496,215.207
Austria,2006,5.319669083840399,4045.496,215.207
Austria,2006,5.319669083840399,4045.496,215.207
Austria,2007,4.9091204036618175,4130.19,202.756
Austria,2007,4.9091204036618175,4130.19,202.756
Austria,2007,4.9091204036618175,4130.19,202.756
Austria,2008,4.197853400380616,4172.18,175.142
Austria,2008,4.197853400380616,4172.18,175.142
Austria,2008,4.197853400380616,4172.18,175.142
Austria,2009,5.371105318923401,4212.187,226.241
Austria,2009,5.371105318923401,4212.187,226.241
Austria,2009,5.371105318923401,4212.187,226.241
Austria,2010,4.883257217911736,4226.257,206.379
Austria,2010,4.883257217911736,4226.257,206.379
Austria,2010,4.883257217911736,4226.257,206.379
Austria,2011,4.636623250899981,4251.758,197.138
Austria,2011,4.636623250899981,4251.758,197.138
Austria,2011,4.636623250899981,4251.758,197.138
Austria,2012,4.908810290226909,4298.292,210.995
Austria,2012,4.908810290226909,4298.292,210.995
Austria,2012,4.908810290226909,4298.292,210.995
Austria,2013,5.366942046307376,4339.827,232.916
Austria,2013,5.366942046307376,4339.827,232.916
Austria,2013,5.366942046307376,4339.827,232.916
Austria,2014,5.674393297230497,4363.092,247.579
Austria,2014,5.674393297230497,4363.092,247.579
Austria,2014,5.674393297230497,4363.092,247.579
Austria,2015,5.801687284902042,4406.132,255.63
Austria,2015,5.801687284902042,4406.132,255.63
Austria,2015,5.801687284902042,4406.132,255.63
Austria,2016,6.063623995294692,4495.348,272.581
Austria,2016,6.063623995294692,4495.348,272.581
Austria,2016,6.063623995294692,4495.348,272.581
Austria,2017,5.5607754605141455,4513.705,250.997
Austria,2017,5.5607754605141455,4513.705,250.997
Austria,2017,5.5607754605141455,4513.705,250.997
Austria,2018,4.9333832712298555,4546.981,224.32
Austria,2018,4.9333832712298555,4546.981,224.32
Austria,2018,4.9333832712298555,4546.981,224.32
Austria,2019,4.560032930749087,4567.16,208.264
Austria,2019,4.560032930749087,4567.16,208.264
Austria,2019,4.560032930749087,4567.16,208.264
Austria,2020,5.201048538480401,4555.293,236.923
Austria,2020,5.201048538480401,4555.293,236.923
Austria,2020,5.201048538480401,4555.293,236.923
Austria,2021,6.458918232698058,4603.356,297.327
Austria,2021,6.458918232698058,4603.356,297.327
Austria,2021,6.458918232698058,4603.356,297.327
Austria,2022,4.992048786830499,4676.016,233.429
Austria,2022,4.992048786830499,4676.016,233.429
Austria,2022,4.992048786830499,4676.016,233.429
Austria,2023,5.263837464093629,4732.099,249.09
Austria,2023,5.263837464093629,4732.099,249.09
Austria,2023,5.263837464093629,4732.099,249.09
Austria,2024,5.161130975131486,4733.013,244.277
Austria,2024,5.161130975131486,4733.013,244.277
Austria,2024,5.161130975131486,4733.013,244.277
Azerbaijan,1999,16.252181045366626,3400.319,552.626
Azerbaijan,1999,16.252181045366626,3400.319,552.626
Azerbaijan,1999,16.252181045366626,3400.319,552.626
Azerbaijan,2000,11.777493020914376,4370.2,514.7
Azerbaijan,2000,11.777493020914376,4370.2,514.7
Azerbaijan,2000,11.777493020914376,4370.2,514.7
Azerbaijan,2001,10.913211693871476,4368.1,476.7
Azerbaijan,2001,10.913211693871476,4368.1,476.7
Azerbaijan,2001,10.913211693871476,4368.1,476.7
